@relation 148141-regression.txt

@attribute dissim numeric
@attribute el0 numeric
@attribute el1 numeric
@attribute el2 numeric
@attribute el3 numeric
@attribute el4 numeric
@attribute el5 numeric
@attribute el6 numeric
@attribute el7 numeric
@attribute el8 numeric
@attribute el9 numeric
@attribute el10 numeric
@attribute el11 numeric
@attribute el12 numeric
@attribute el13 numeric
@attribute el14 numeric
@attribute el15 numeric
@attribute max_el numeric
@attribute diff numeric
@attribute diffplus numeric
@attribute diffminus numeric
@attribute std numeric
@attribute diff/std**0.2 numeric
@attribute diff/std**0.6 numeric
@attribute diff/std**1 numeric
@attribute diff/std**1.4 numeric
@attribute diff/std**2 numeric
@attribute maxmiddle numeric
@attribute similarwindow_4.0 numeric
@attribute similarwindow_4.1 numeric
@attribute similarwindow_4.2 numeric
@attribute similarwindow_4.3 numeric
@attribute stat0 numeric
@attribute stat1 numeric
@attribute stat2 numeric
@attribute stat3 numeric
@attribute stat4 numeric
@attribute stat5 numeric
@attribute stat6 numeric
@attribute stat7 numeric
@attribute stat8 numeric
@attribute stat9 numeric
@attribute stat10 numeric
@attribute stat11 numeric
@attribute stat12 numeric
@attribute stat13 numeric
@attribute stat14 numeric
@attribute stat15 numeric
@attribute stat16 numeric
@attribute stat17 numeric
@attribute stat18 numeric
@attribute stat19 numeric
@attribute stat20 numeric
@attribute stat21 numeric
@attribute stat22 numeric
@attribute stat23 numeric
@attribute stat24 numeric
@attribute stat25 numeric
@attribute stat26 numeric
@attribute stat27 numeric
@attribute stat28 numeric
@attribute stat29 numeric
@attribute stat30 numeric
@attribute stat31 numeric
@attribute stat32 numeric
@attribute stat33 numeric
@attribute stat34 numeric
@attribute stat35 numeric
@attribute stat36 numeric
@attribute stat37 numeric
@attribute stat38 numeric
@attribute stat39 numeric
@attribute stat40 numeric
@attribute stat41 numeric
@attribute stat42 numeric
@attribute stat43 numeric
@attribute stat44 numeric
@attribute class numeric

@data
0.008748,0.042449,0.078375,0.047195,0.084365,0.13649,0.155,0.19752,0.22214,0.1067,0.053586,0.0224,0.004896,0.004431,0.004197,0.004411,0.007085,0.22214,0.15848,0.073271,-0.08521,0.028655,0.20307,0.33267,0.53441,0.79666,0.87024,0.20312,0.29415,0.5574,0.44545,0.68868,0.025856,0.030842,0.025333,0.048856,0.074581,0.082568,0.10478,0.11875,0.056589,0.032675,0.012128,0.001775,0.003282,0.001843,0.000902,0.002436,0.29921,0.32363,0.29226,0.30764,0.003955,-0.011253,0.12638,0.045922,0.10539,0.1358,0.14103,0.13137,0.14142,0.003168,0.11607,-0.055456,-0.1413,0.087127,0.081154,-0.11316,0.21673,0.10396,0.21345,0.17448,0.000389,-0.032339,-0.002089,-0.015328,1.857,272
0.006794,0.052287,0.11545,0.10221,0.048656,0.022198,0.035649,0.090594,0.082585,0.018164,0.015631,0.006129,0.006027,0.007623,0.007197,0.006188,0.008776,0.11545,0.070314,0.027044,-0.04327,0.017062,0.09992,0.20084,0.38929,0.64373,0.5446,0.4375,0.069339,0.2337,0.2408,0.27973,0.021386,0.086656,0.064422,0.025874,0.006215,0.019496,0.048633,0.04472,0.011033,0.008302,0.00048,0.002808,0.004808,0.002608,0.001005,0.000983,0.24534,0.2514,0.22282,0.24078,0.10047,-0.12538,-0.020018,0.138,-0.13872,-0.1058,0.12627,0.11587,-0.10147,0.13954,-0.045858,0.052361,-0.12026,0.082202,-0.10472,-0.032076,0.43519,0.39353,0.52597,0.4457,0.12401,0.1098,0.20874,0.14063,1.2875,326.5
0.012378,0.035944,0.1124,0.12617,0.14363,0.11852,0.179,0.26125,0.2718,0.17875,0.10474,0.083124,0.004986,0.003867,0.014645,0.013964,0.007232,0.2718,0.22418,0.135,-0.089183,0.040305,0.26835,0.38407,0.54275,0.7342,0.85419,0.20312,0.096438,0.56516,0.67137,0.75809,0.010494,0.067065,0.075625,0.079404,0.064768,0.11411,0.14373,0.15348,0.096251,0.055922,0.044096,0.002677,0.00082,0.003137,0.002376,0.004154,0.22705,0.2728,0.24464,0.25507,-0.11226,0.020132,0.016466,0.092382,0.10531,-0.053189,0.097762,0.07012,0.1226,0.13298,0.14105,0.12625,0.13727,0.13353,-0.077101,-0.1237,0.40904,0.10005,0.28506,0.24065,0.13394,-0.018827,0.061557,0.029358,1.8075,564
0.010707,0.068674,0.039526,0.043199,0.031012,0.14404,0.23217,0.28911,0.24526,0.14804,0.077377,0.006473,0.004585,0.005087,0.005669,0.005051,0.00598,0.28911,0.16916,0.092812,-0.076347,0.033386,0.21024,0.32421,0.49194,0.70367,0.79994,0.48438,0.14409,0.51623,0.6497,0.60723,0.021884,0.023459,0.024544,0.016169,0.077922,0.12823,0.15517,0.13331,0.080446,0.041271,0.002907,0.001949,0.00102,0.000813,0.000982,0.001667,0.26735,0.28856,0.25468,0.2732,0.019996,-0.065068,-0.0519,0.11951,0.11703,0.093429,0.12655,0.11145,0.11177,0.13421,-0.10503,-0.049823,-0.11036,0.048342,0.084189,0.14018,0.26308,0.078153,0.20577,0.17628,0.026786,-0.038128,0.007197,-0.009859,1.8288,495
0.013649,0.068078,0.074911,0.018879,0.033146,0.19182,0.25714,0.27785,0.21337,0.17987,0.092356,0.10433,0.006645,0.006598,0.005903,0.008242,0.009815,0.27785,0.19956,0.10269,-0.096867,0.043503,0.23526,0.32668,0.44841,0.59224,0.68991,0.29688,0.05016,0.357,0.49917,0.58958,0.019284,0.051332,0.011968,0.007842,0.10195,0.13937,0.14794,0.11955,0.095594,0.048561,0.055341,0.004093,0.001869,0.000812,0.004666,0.005349,0.23576,0.29188,0.22997,0.25824,-0.12646,-0.0906,-0.023732,-0.073868,0.1387,0.11482,0.1364,0.078097,0.13868,0.11326,0.14113,-0.004279,0.084842,-0.10361,-0.016663,0.10845,0.30878,0.10318,0.26979,0.21571,0.078107,-0.032413,0.053679,0.01382,1.9059,467.5
0.010322,0.05918,0.23353,0.22373,0.097315,0.032853,0.048855,0.072455,0.10128,0.028209,0.009124,0.017746,0.004496,0.010882,0.010894,0.00524,0.006271,0.23353,0.12771,0.078194,-0.049513,0.02692,0.16569,0.27822,0.4574,0.69262,0.74045,0.26562,0.15902,0.23252,0.33177,0.33955,0.033535,0.1399,0.1365,0.056704,0.019221,0.027319,0.042679,0.054256,0.015745,0.004865,0.008612,0.001103,0.001736,0.001798,0.00187,0.001679,0.24883,0.32046,0.27135,0.28362,-0.078961,0.016873,0.002705,0.040346,0.036737,0.080183,0.030848,0.12878,0.082117,0.13466,-0.13652,-0.031478,0.077366,0.001225,-0.12273,-0.014632,0.3818,0.29647,0.32048,0.33653,0.073519,0.018066,0.027983,0.042376,1.303,522.5
0.007734,0.021414,0.037147,0.080538,0.06528,0.061907,0.14207,0.17177,0.17522,0.14034,0.12366,0.007744,0.006299,0.005964,0.004873,0.002341,0.007266,0.17522,0.13262,0.068851,-0.063772,0.025393,0.17409,0.29914,0.50249,0.77161,0.80631,0.35938,0.10926,0.55813,0.68445,0.86428,0.012446,0.011296,0.031268,0.035104,0.032953,0.077414,0.091803,0.094124,0.076285,0.067353,0.00428,0.002206,0.002421,0.000914,0.001488,0.004318,0.27366,0.28158,0.26407,0.27489,-0.04221,0.047457,-0.11621,0.12419,0.13674,0.10862,0.13169,0.12548,0.11141,0.10913,0.092658,0.028799,0.053573,0.030299,-0.030231,-0.040361,0.30606,0.16521,0.29463,0.24992,0.046278,0.00024,0.046827,0.025205,1.6961,440
0.011782,0.049207,0.080649,0.10372,0.1247,0.16051,0.22634,0.14377,0.18659,0.215,0.17886,0.069614,0.008397,0.007513,0.007782,0.005246,0.008819,0.22634,0.20886,0.12897,-0.079892,0.038107,0.25283,0.36999,0.53408,0.73496,0.85175,0.26562,0.079218,0.78655,1.0421,1.1523,0.012154,0.043171,0.060317,0.065759,0.097316,0.13019,0.076843,0.10956,0.12211,0.097681,0.058769,0.003364,0.003067,0.001329,0.001753,0.004402,0.26612,0.30118,0.26923,0.28416,-0.13968,0.12977,0.042127,0.084499,-0.001119,0.021299,0.13164,0.03354,0.063092,0.106,-0.12628,-0.12201,0.10234,-0.096215,-0.10541,0.14142,0.23931,0.004295,0.132,0.11667,0.024029,-0.038612,-0.006267,-0.019847,2.0121,715
0.02187,0.094339,0.087023,0.1617,0.27767,0.1885,0.26437,0.23748,0.23277,0.25178,0.15804,0.15478,0.02086,0.00861,0.013559,0.004072,0.005127,0.27767,0.21509,0.18329,-0.031795,0.050132,0.24649,0.32355,0.42065,0.53049,0.61223,0.59375,0.099453,0.32057,0.46917,0.81436,0.056986,0.043795,0.11769,0.19797,0.13514,0.2167,0.19005,0.14826,0.12726,0.072389,0.12125,0.00611,0.003766,0.007307,0.001426,0.002148,0.22978,0.33415,0.30767,0.30351,0.14129,0.12577,-0.090298,-0.090486,-0.13326,-0.12129,-0.11653,-0.1404,-0.089823,-0.075375,-0.13834,0.054572,0.13799,0.1216,-0.12035,-0.04366,0.051719,-0.045207,-0.088501,-0.005812,-0.022099,-0.044896,-0.047413,-0.043615,1.9581,261.5
0.012489,0.049043,0.035129,0.11683,0.18111,0.17416,0.16439,0.17016,0.17394,0.1486,0.14139,0.085915,0.012692,0.009315,0.007617,0.008332,0.005166,0.18111,0.18312,0.062449,-0.12067,0.041789,0.21763,0.30704,0.42797,0.57245,0.66679,0.34375,0.22318,0.36275,1.1453,1.3117,0.025077,0.013444,0.065164,0.059265,0.094134,0.10139,0.1096,0.10563,0.083436,0.087239,0.057487,0.008078,0.001171,0.000871,0.003733,0.001422,0.30767,0.3572,0.27176,0.31795,0.1408,-0.12472,0.082868,-0.068811,0.11806,-0.005132,-0.033581,0.006271,-0.033477,-0.005455,-0.054616,0.12009,-0.073333,-0.055321,0.085474,0.12765,-0.088501,-0.08566,-0.070468,-0.061846,-0.047413,-0.048761,-0.047546,-0.046587,1.8309,185.5
0.011178,0.10128,0.17654,0.13111,0.067755,0.14632,0.072389,0.13498,0.12668,0.17136,0.21735,0.11926,0.007952,0.011219,0.007845,0.014417,0.005298,0.21735,0.20099,0.089868,-0.11112,0.03668,0.24516,0.36423,0.53341,0.74247,0.85694,0.25,0.12918,0.32799,0.36948,1.0869,0.0552,0.1036,0.070102,0.041828,0.080408,0.040748,0.076818,0.067613,0.096078,0.11538,0.063369,0.006096,0.002758,0.002881,0.001637,0.003438,0.32939,0.37695,0.30962,0.34316,-0.059863,0.034038,0.13116,-0.13573,0.098957,0.073334,0.062428,0.13334,0.077411,0.14022,0.13899,-0.13427,0.11882,-0.045448,-0.10315,-0.044623,-0.070526,-0.12412,-0.084842,-0.082322,-0.046946,-0.046992,-0.047951,-0.047979,1.8628,266.5
0.011672,0.27215,0.1842,0.13008,0.079411,0.14659,0.13536,0.08542,0.10808,0.01874,0.019622,0.056882,0.003118,0.011132,0.010383,0.018257,0.015116,0.27215,0.16757,0.11029,-0.057271,0.028645,0.21473,0.35181,0.56524,0.84269,0.92042,0.39062,0.042724,0.30075,0.28091,0.43471,0.18507,0.12311,0.068725,0.047594,0.079357,0.076816,0.047095,0.061543,0.00544,0.004643,0.044362,0.001429,0.002615,0.001335,0.002487,0.005772,0.12255,0.243,0.20049,0.20017,-0.097411,-0.054034,0.13411,0.016503,0.11618,0.06516,0.095357,0.061833,-0.053565,-0.14086,-0.11063,-0.03398,-0.09537,0.070726,0.12193,-0.13422,0.35445,0.28904,0.40591,0.39526,0.11363,0.06874,0.13882,0.14788,1.6074,429
0.008885,0.016717,0.036527,0.077807,0.15002,0.1442,0.20509,0.18607,0.17207,0.067918,0.0817,0.003768,0.001748,0.007734,0.005747,0.005025,0.006392,0.20509,0.16,0.083251,-0.076752,0.029141,0.20434,0.33252,0.53085,0.78791,0.86526,0.28125,0.17555,0.45192,0.35131,0.34834,0.006086,0.022422,0.047432,0.080084,0.076642,0.11215,0.10054,0.092334,0.036858,0.043493,0.000944,0.000681,0.002325,0.002041,0.001651,0.002079,0.26638,0.29627,0.26757,0.27962,0.018609,-0.009064,0.003353,0.13312,0.1386,0.10451,0.11844,0.12677,0.11333,0.13662,-0.10826,0.14118,-0.015715,-0.024987,0.027168,0.058625,0.27201,0.10102,0.24288,0.19774,0.042375,-0.025424,0.029867,0.006092,1.7985,331.5
0.008859,0.033172,0.074853,0.066504,0.046978,0.17703,0.18195,0.1623,0.22043,0.10151,0.00734,0.014062,0.008353,0.006005,0.004577,0.00534,0.007569,0.22043,0.14765,0.073434,-0.074217,0.028952,0.18881,0.30804,0.49296,0.73291,0.80323,0.3125,0.1241,0.40844,0.24576,0.37605,0.015315,0.04099,0.035412,0.014237,0.093903,0.099109,0.086958,0.11726,0.054053,0.003916,0.007504,0.003855,0.003388,0.002467,0.001319,0.002418,0.25492,0.28999,0.26019,0.27097,0.1409,0.10293,0.13633,-0.049214,0.14114,0.10902,0.1286,0.13749,0.13628,0.13372,0.13363,0.023069,-0.13959,-0.004353,0.076353,-0.11439,0.36642,0.19643,0.35736,0.29628,0.086264,0.002682,0.077489,0.044444,1.5375,345.5
0.010419,0.028633,0.072014,0.074503,0.22919,0.1386,0.12191,0.083929,0.099956,0.05897,0.035258,0.008318,0.002416,0.007424,0.005955,0.008385,0.003829,0.22919,0.061127,0.0535,-0.007627,0.023247,0.081666,0.14531,0.2521,0.39486,0.39682,0.57812,0.086111,0.18845,0.31537,0.46477,0.019935,0.022156,0.022079,0.15222,0.079144,0.075355,0.048099,0.038379,0.032228,0.013499,0.004267,0.001752,0.002634,0.004117,0.002779,0.001208,0.29053,0.29176,0.30264,0.29613,0.015763,-0.062491,0.14016,-0.13865,-0.11663,-0.006726,-0.11211,0.07213,-0.10688,0.13027,-0.001361,-0.13188,0.033592,0.00349,-0.054632,-0.07174,0.29021,0.15711,0.16433,0.20121,0.030208,-0.018479,-0.018455,-0.005909,1.8025,336
0.013626,0.096215,0.18858,0.16008,0.06812,0.099167,0.17569,0.22621,0.1889,0.13191,0.028297,0.082252,0.006753,0.005999,0.004911,0.014596,0.017347,0.22621,0.19637,0.13338,-0.062999,0.038327,0.23744,0.34667,0.49934,0.68595,0.79537,0.26562,0.059372,0.3583,0.4332,0.41803,0.03572,0.15025,0.12903,0.044991,0.061607,0.10079,0.12787,0.10808,0.072861,0.016061,0.04514,0.001656,0.00361,0.003041,0.002374,0.006558,0.21582,0.28095,0.26477,0.26104,-0.12256,-0.11557,-0.11802,-0.056807,-0.010274,0.013128,0.069062,0.057278,0.093298,0.065039,0.10049,0.14116,-0.005745,-0.13744,-0.037713,-0.14053,0.46804,0.21294,0.32018,0.31225,0.15173,0.004438,0.046269,0.045688,1.5882,408
0.006022,0.10741,0.055743,0.064028,0.023908,0.16453,0.016766,0.003779,0.002644,0.002573,0.002914,0.004855,0.009848,0.00969,0.00423,0.012236,0.012456,0.16453,0.044401,0.016512,-0.027889,0.012921,0.066696,0.14954,0.31896,0.54077,0.38049,0.53125,0.050862,0.11272,0.16748,0.20523,0.060245,0.023928,0.033297,0.012681,0.087717,0.009619,0.000526,0.000745,0.000966,0.001092,0.00261,0.001972,0.003227,0.002084,0.005988,0.003602,0.22811,0.22696,0.19357,0.21706,-0.11014,-0.094384,-0.12318,0.14125,0.13473,0.054568,0.017034,-0.093076,-0.020846,-0.004437,0.10011,0.13913,0.12809,-0.103,-0.1061,0.035133,0.61472,0.53614,0.61437,0.59103,0.27991,0.21414,0.28003,0.26271,0.88562,1188.5
0.008128,0.026999,0.062537,0.21281,0.27209,0.065026,0.03413,0.025788,0.04235,0.011711,0.006317,0.003249,0.002473,0.003528,0.007033,0.008418,0.006134,0.27209,0.10459,0.061022,-0.043563,0.019295,0.14502,0.27771,0.51533,0.83648,0.76212,0.375,0.095734,0.22487,0.3255,0.37412,0.011064,0.046035,0.11903,0.14563,0.034551,0.018264,0.014487,0.022525,0.00637,0.003385,0.000452,0.000553,0.001986,0.003946,0.002593,0.00241,0.23432,0.27708,0.24274,0.25334,0.1155,-0.14,0.079945,0.12988,0.13899,0.13017,0.075364,0.13772,0.11059,0.12854,-0.078201,-0.083427,0.12169,-0.12002,-0.059586,0.091239,0.58194,0.36673,0.50632,0.47083,0.25412,0.072822,0.1925,0.15384,1.0368,429
0.00504,0.036838,0.14756,0.046309,0.16235,0.02834,0.0179,0.025906,0.023976,0.002986,0.001586,0.004116,0.003995,0.003963,0.007393,0.008909,0.007659,0.16235,0.048019,0.028309,-0.01971,0.011746,0.073515,0.1711,0.37672,0.64032,0.42196,0.34375,0.07573,0.12214,0.21595,0.21898,0.020891,0.037467,0.025556,0.088425,0.016578,0.010007,0.014717,0.012998,0.001643,0.000947,0.002184,0.001306,0.000497,0.003468,0.0034,0.000725,0.24002,0.24299,0.24048,0.24137,-0.066551,-0.10288,0.094338,0.1091,0.036913,0.080451,0.064128,0.11452,-0.13226,0.019496,0.1411,-0.009692,0.098901,0.008762,-0.13365,0.14092,0.53578,0.40998,0.48752,0.476,0.21788,0.1159,0.17838,0.16806,0.87859,326.5
0.014538,0.22052,0.11447,0.26785,0.31085,0.13279,0.20161,0.20164,0.10572,0.080797,0.024562,0.029509,0.002399,0.005432,0.021107,0.013708,0.007248,0.31085,0.208,0.092423,-0.11558,0.046165,0.24233,0.32866,0.44102,0.57146,0.6643,0.26562,0.047088,0.63486,0.63332,0.72195,0.060517,0.062572,0.14704,0.17139,0.073831,0.11222,0.11532,0.06167,0.04816,0.013027,0.01614,0.001045,0.002905,0.002311,0.003891,0.00321,0.26691,0.35402,0.28215,0.30703,0.13199,0.10503,0.10019,0.095319,0.086261,0.085064,0.057625,0.039367,0.020942,0.1413,0.10432,0.13389,0.050769,0.039611,-0.13898,-0.1328,0.1169,0.12078,0.17409,0.15506,-0.041893,-0.036707,-0.028755,-0.02584,1.8138,553
0.018498,0.071683,0.046432,0.032066,0.10972,0.30927,0.47947,0.22959,0.26227,0.15071,0.1079,0.0227,0.014132,0.026418,0.010156,0.03118,0.018068,0.47947,0.23143,0.15194,-0.079484,0.050411,0.26492,0.34697,0.45015,0.56664,0.6535,0.48438,0.079412,0.10483,0.16179,0.14525,0.042626,0.018858,0.01043,0.077129,0.19049,0.2644,0.139,0.14884,0.10281,0.056283,0.00722,0.003294,0.006794,0.003823,0.008499,0.01027,0.095625,0.281,0.16596,0.20587,0.12477,-0.14135,-0.042564,-0.10574,-0.004228,0.095143,0.008583,0.065158,-0.066659,-0.11938,0.071299,0.1242,-0.13958,-0.13839,-0.11994,-0.08508,0.18499,0.23092,0.13695,0.34537,-0.003903,0.007974,-0.023613,0.10138,1.4768,401.5
0.020288,0.03777,0.00986,0.026686,0.40544,0.41543,0.40883,0.37687,0.33341,0.26947,0.12859,0.010712,0.004116,0.006944,0.00795,0.010931,0.006951,0.41543,0.33914,0.19181,-0.14733,0.062014,0.3725,0.44936,0.5382,0.63111,0.69988,0.3125,0.18367,0.70995,0.74296,0.9243,0.017661,0.005686,0.014153,0.22774,0.23519,0.23557,0.20044,0.17736,0.14397,0.068672,0.005682,0.001301,0.004012,0.003971,0.00306,0.001769,0.13517,0.36029,0.20615,0.26495,-0.12159,0.12779,0.14139,0.075535,0.06756,0.05058,0.1378,0.13752,0.13211,0.13269,0.14119,-0.1097,0.048153,-0.040816,0.12914,0.13553,0.15587,0.14148,0.21672,0.28892,-0.027366,-0.03896,-0.008741,0.036567,1.5718,636
0.016248,0.082671,0.043329,0.04016,0.28889,0.19088,0.22615,0.16012,0.35998,0.23405,0.087737,0.004119,0.012697,0.011315,0.011916,0.01269,0.036818,0.35998,0.18511,0.056352,-0.12875,0.035425,0.22736,0.34247,0.50819,0.71464,0.8209,0.39062,0.063456,0.14776,0.17317,0.14903,0.015156,0.010325,0.02141,0.14069,0.10835,0.16495,0.099653,0.19835,0.13533,0.049474,0.000504,0.006761,0.00836,0.017809,0.004164,0.004612,0.29118,0.30686,0.18807,0.27237,-0.14076,0.10706,0.056509,-0.069689,-0.055904,-0.091039,-0.011517,0.095995,0.04732,0.07157,0.13155,-0.069694,-0.095326,-0.14043,0.11898,-0.14126,0.22915,0.1601,0.25704,0.23688,-0.005302,-0.026401,0.012925,0.004183,1.8132,429.5
0.010015,0.061494,0.11776,0.083808,0.055148,0.079642,0.22159,0.23426,0.17836,0.064097,0.038206,0.056255,0.00397,0.005245,0.006152,0.012385,0.019079,0.23426,0.16377,0.098881,-0.064893,0.029653,0.20843,0.33685,0.53429,0.78942,0.87147,0.26562,0.15886,0.25588,0.39801,0.42091,0.03599,0.063219,0.049728,0.032235,0.055277,0.12787,0.1275,0.094964,0.034347,0.020274,0.038616,0.001717,0.002634,0.001789,0.003148,0.004576,0.21848,0.26031,0.23877,0.24321,-0.083989,0.12619,0.024687,0.037566,-0.071824,0.049198,0.10989,0.13645,0.12849,0.14066,-0.066929,-0.13917,-0.083574,0.10485,0.13985,0.14129,0.4738,0.23696,0.42711,0.36013,0.1642,0.019335,0.14086,0.086723,1.5207,553
0.022385,0.018027,0.064969,0.037261,0.131,0.44733,0.28529,0.29198,0.44065,0.47456,0.4205,0.17156,0.005551,0.009208,0.003828,0.025938,0.012605,0.47456,0.39116,0.22034,-0.17082,0.071938,0.41709,0.47433,0.53629,0.59656,0.63346,0.15625,0.27925,0.77386,0.89032,0.93345,0.009973,0.03218,0.020066,0.070903,0.25734,0.15449,0.1569,0.23977,0.25947,0.22651,0.092509,0.002408,0.005068,0.002248,0.005547,0.005931,0.099217,0.33288,0.1687,0.24181,0.091658,0.066648,0.12245,0.11642,0.052058,0.11586,0.12506,0.11024,0.10468,0.12215,0.1209,0.14056,-0.12299,0.1224,0.11897,0.12037,0.16802,0.13313,0.22769,0.32627,-0.009505,-0.03565,0.011599,0.064009,1.7016,497.5
0.011639,0.043441,0.065093,0.04852,0.28908,0.36801,0.22991,0.076878,0.13674,0.026943,0.022512,0.036037,0.008394,0.014821,0.019655,0.0175,0.008776,0.36801,0.18234,0.083838,-0.098505,0.031232,0.22967,0.36363,0.56571,0.82431,0.92304,0.3125,0.10719,0.15916,0.19157,0.44232,0.019961,0.035169,0.027917,0.15334,0.1955,0.12462,0.050355,0.078385,0.016837,0.017024,0.020139,0.002647,0.001101,0.00565,0.00934,0.002692,0.15194,0.27741,0.15938,0.20894,0.062153,-0.14119,0.051898,0.14113,0.13928,0.11471,-0.043249,0.055423,-0.13984,-0.10242,0.0808,0.1277,-0.020417,0.057841,0.13343,-0.050717,0.25025,0.29501,0.29363,0.37554,0.015661,0.032164,0.035111,0.11081,1.4992,331.5
0.010641,0.12458,0.19305,0.22883,0.1214,0.046689,0.090174,0.13685,0.1931,0.045822,0.084706,0.090055,0.005509,0.00813,0.012534,0.014594,0.009624,0.22883,0.19099,0.10314,-0.087843,0.03419,0.23625,0.3609,0.54273,0.77108,0.88054,0.15625,0.13609,0.45437,0.40848,0.39399,0.076181,0.10648,0.12951,0.065945,0.024763,0.048119,0.076133,0.10372,0.024354,0.045219,0.048827,0.001686,0.002904,0.00296,0.004093,0.004015,0.22126,0.27445,0.21502,0.2426,0.001059,0.094934,0.067874,0.11219,0.14128,0.13363,0.085582,0.1256,0.13865,0.13315,0.11438,-0.11519,0.13308,0.09949,0.1414,0.070876,0.48788,0.27628,0.36509,0.36646,0.17416,0.03251,0.07949,0.084545,1.4525,580.5
0.007708,0.053774,0.047208,0.1387,0.075105,0.077245,0.081697,0.16132,0.18741,0.072243,0.023548,0.003018,0.003416,0.007508,0.00509,0.007459,0.012443,0.18741,0.13066,0.075844,-0.054819,0.022888,0.17511,0.31349,0.54699,0.85955,0.85745,0.21875,0.16849,0.27598,0.31561,0.28572,0.028642,0.02574,0.082818,0.041221,0.045004,0.055162,0.087266,0.099816,0.038355,0.012761,0.001613,0.001636,0.003543,0.000965,0.001952,0.003359,0.23673,0.25931,0.23933,0.24737,0.13593,0.10788,0.019539,0.10038,0.040452,-0.059132,0.11707,0.13601,0.14002,0.11504,0.13205,-0.1315,-0.06323,-0.057427,0.1388,0.14142,0.48863,0.33554,0.44154,0.41126,0.16515,0.077456,0.13624,0.1166,1.3094,525
0.008343,0.085769,0.099273,0.10175,0.02568,0.020053,0.093963,0.078503,0.2628,0.075851,0.051929,0.001937,0.003303,0.005914,0.004018,0.007261,0.008196,0.2628,0.099965,0.058684,-0.041281,0.02222,0.13476,0.24409,0.4305,0.68066,0.66922,0.3125,0.15144,0.31127,0.36013,0.40226,0.027036,0.065256,0.02969,0.013958,0.01077,0.053513,0.043217,0.13939,0.04026,0.028357,0.000238,0.001678,0.00196,0.000885,0.003798,0.004858,0.22712,0.259,0.25663,0.24918,-0.13605,-0.11267,0.014836,0.11153,0.12575,0.061705,0.097008,0.14127,0.14033,0.10613,0.018836,-0.053627,-0.13347,-0.13395,-0.10182,-0.019475,0.41847,0.29376,0.36946,0.35569,0.12215,0.040563,0.079426,0.074958,1.378,497.5
0.0077,0.030835,0.081853,0.081288,0.1575,0.13386,0.16072,0.17104,0.11122,0.039309,0.012728,0.002761,0.004741,0.003978,0.005272,0.004858,0.006618,0.17104,0.12146,0.054762,-0.066695,0.022892,0.16277,0.29137,0.50837,0.79883,0.79695,0.3125,0.1504,0.41095,0.3593,0.36017,0.017075,0.040218,0.036334,0.085637,0.071465,0.087945,0.091058,0.062554,0.021753,0.006139,0.001182,0.00103,0.002406,0.001668,0.002608,0.003759,0.25831,0.26755,0.2488,0.25978,0.090555,0.092266,-0.13436,0.11111,0.13307,0.10382,0.13657,0.0742,0.091292,0.10732,0.12681,-0.085721,-0.041834,0.084795,0.12614,0.064431,0.31849,0.22134,0.38241,0.30063,0.061987,0.031584,0.10593,0.059313,1.6249,359.5
0.008807,0.069663,0.04877,0.19641,0.26602,0.093887,0.15233,0.079071,0.047481,0.011742,0.010445,0.00305,0.005982,0.009135,0.009421,0.016353,0.011816,0.26602,0.12838,0.063841,-0.064539,0.024185,0.17017,0.29808,0.50975,0.79152,0.81002,0.34375,0.18963,0.41531,0.38802,0.38306,0.03108,0.036704,0.1051,0.14528,0.050494,0.081896,0.041967,0.028966,0.007027,0.005963,0.001741,0.002847,0.002332,0.001255,0.003165,0.003208,0.24501,0.27796,0.25215,0.26027,-0.086572,-0.10103,0.1302,0.106,0.12404,0.12444,0.14041,0.00282,0.017635,0.059339,-0.078296,0.066569,0.077267,0.10825,0.10559,0.061495,0.38128,0.21549,0.37722,0.31499,0.096722,-0.010281,0.094804,0.047787,1.3359,373
0.008198,0.073718,0.088716,0.19698,0.2232,0.071825,0.090683,0.11665,0.058948,0.01136,0.019072,0.004439,0.00596,0.004547,0.006901,0.005206,0.005124,0.2232,0.13303,0.074854,-0.058177,0.023655,0.17711,0.31298,0.53958,0.84194,0.85302,0.20312,0.10616,0.34041,0.31684,0.30639,0.032892,0.050152,0.1138,0.11942,0.038778,0.048643,0.064442,0.03138,0.006081,0.010117,0.002469,0.002732,0.004167,0.00124,0.001118,0.001411,0.23355,0.27879,0.23863,0.25313,0.10921,0.069032,0.048096,0.1303,0.1194,0.12722,0.093177,0.13667,0.12976,0.14117,0.085872,-0.1369,-0.096184,0.028336,-0.14091,0.050647,0.4722,0.29088,0.39811,0.37667,0.16588,0.036221,0.10834,0.090424,1.2283,304
