@relation InstanceResultListener

@attribute Key_Dataset {soybean}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-C 0.1 -M 2'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 54\nSize of the tree: 84\n','Number of leaves: 57\nSize of the tree: 87\n','Number of leaves: 67\nSize of the tree: 102\n','Number of leaves: 65\nSize of the tree: 99\n','Number of leaves: 54\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 107\n','Number of leaves: 61\nSize of the tree: 93\n','Number of leaves: 72\nSize of the tree: 106\n','Number of leaves: 59\nSize of the tree: 90\n','Number of leaves: 66\nSize of the tree: 98\n','Number of leaves: 58\nSize of the tree: 90\n','Number of leaves: 62\nSize of the tree: 96\n','Number of leaves: 56\nSize of the tree: 86\n','Number of leaves: 61\nSize of the tree: 92\n','Number of leaves: 53\nSize of the tree: 83\n','Number of leaves: 70\nSize of the tree: 104\n','Number of leaves: 57\nSize of the tree: 88\n','Number of leaves: 62\nSize of the tree: 93\n','Number of leaves: 71\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 91\n','Number of leaves: 70\nSize of the tree: 105\n','Number of leaves: 60\nSize of the tree: 93\n','Number of leaves: 53\nSize of the tree: 82\n','Number of leaves: 57\nSize of the tree: 89\n','Number of leaves: 74\nSize of the tree: 111\n','Number of leaves: 64\nSize of the tree: 97\n','Number of leaves: 56\nSize of the tree: 85\n','Number of leaves: 66\nSize of the tree: 100\n','Number of leaves: 62\nSize of the tree: 94\n','Number of leaves: 67\nSize of the tree: 103\n','Number of leaves: 56\nSize of the tree: 83\n','Number of leaves: 68\nSize of the tree: 102\n','Number of leaves: 71\nSize of the tree: 108\n','Number of leaves: 60\nSize of the tree: 91\n','Number of leaves: 66\nSize of the tree: 103\n','Number of leaves: 55\nSize of the tree: 83\n','Number of leaves: 74\nSize of the tree: 110\n','Number of leaves: 61\nSize of the tree: 95\n','Number of leaves: 74\nSize of the tree: 113\n','Number of leaves: 67\nSize of the tree: 101\n','Number of leaves: 60\nSize of the tree: 90\n','Number of leaves: 73\nSize of the tree: 110\n','Number of leaves: 61\nSize of the tree: 94\n','Number of leaves: 71\nSize of the tree: 104\n','Number of leaves: 57\nSize of the tree: 86\n','Number of leaves: 66\nSize of the tree: 99\n','Number of leaves: 59\nSize of the tree: 92\n','Number of leaves: 70\nSize of the tree: 106\n','Number of leaves: 63\nSize of the tree: 97\n','Number of leaves: 52\nSize of the tree: 80\n','Number of leaves: 77\nSize of the tree: 114\n','Number of leaves: 69\nSize of the tree: 102\n','Number of leaves: 59\nSize of the tree: 89\n','Number of leaves: 67\nSize of the tree: 100\n','Number of leaves: 73\nSize of the tree: 108\n','Number of leaves: 63\nSize of the tree: 98\n','Number of leaves: 64\nSize of the tree: 95\n','Number of leaves: 56\nSize of the tree: 88\n','Number of leaves: 56\nSize of the tree: 87\n','Number of leaves: 64\nSize of the tree: 98\n','Number of leaves: 73\nSize of the tree: 109\n','Number of leaves: 61\nSize of the tree: 96\n','Number of leaves: 63\nSize of the tree: 96\n','Number of leaves: 65\nSize of the tree: 98\n','Number of leaves: 54\nSize of the tree: 81\n','Number of leaves: 68\nSize of the tree: 101\n','Number of leaves: 68\nSize of the tree: 104\n','Number of leaves: 69\nSize of the tree: 104\n','Number of leaves: 72\nSize of the tree: 107\n','Number of leaves: 65\nSize of the tree: 97\n','Number of leaves: 70\nSize of the tree: 103\n','Number of leaves: 60\nSize of the tree: 92\n','Number of leaves: 72\nSize of the tree: 108\n','Number of leaves: 51\nSize of the tree: 79\n','Number of leaves: 67\nSize of the tree: 99\n','Number of leaves: 63\nSize of the tree: 95\n','Number of leaves: 68\nSize of the tree: 103\n','Number of leaves: 69\nSize of the tree: 105\n','Number of leaves: 75\nSize of the tree: 114\n','Number of leaves: 52\nSize of the tree: 81\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 69\nSize of the tree: 101\n','Number of leaves: 63\nSize of the tree: 94\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 63\nSize of the tree: 99\n','Number of leaves: 71\nSize of the tree: 105\n','Number of leaves: 54\nSize of the tree: 85\n','Number of leaves: 50\nSize of the tree: 77\n','Number of leaves: 51\nSize of the tree: 78\n','Number of leaves: 49\nSize of the tree: 76\n','Number of leaves: 58\nSize of the tree: 87\n','Number of leaves: 50\nSize of the tree: 78\n','Number of leaves: 48\nSize of the tree: 74\n','Number of leaves: 52\nSize of the tree: 79\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 66\nSize of the tree: 97\n','Number of leaves: 51\nSize of the tree: 76\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
soybean,20,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,59,9,0,86.764706,13.235294,0,0.854804,0.017959,0.107485,18.683087,49.055279,260.863526,5385.844188,-5124.980662,3.836228,79.203591,-75.367363,229.340687,3.372657,87.915965,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.867647,0.018392,0.981608,0.132353,?,0.867647,?,?,0.955535,0.891441,?,0.867647,0.003,0,0,0,0,0,56956,202557,29158,92.647059,8.823529,'Number of leaves: 58\nSize of the tree: 89\n',89,58,58
soybean,20,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.918582,0.01477,0.088206,15.405191,40.375039,256.623256,2166.848216,-1910.22496,3.773871,31.865415,-28.091544,233.274821,3.430512,90.901668,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.011801,0.988199,0.073529,0.930882,0.926471,0.924517,0.916534,0.978555,0.922801,0.950738,0.926471,0.002,0,0,0,0,0,58112,202557,29158,95.588235,8.978328,'Number of leaves: 60\nSize of the tree: 91\n',91,60,60
soybean,20,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,65,3,0,95.588235,4.411765,0,0.951324,0.010356,0.070875,10.801738,32.442944,256.517294,1086.548559,-830.031265,3.772313,15.978655,-12.206342,241.428884,3.550425,94.117976,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.00673,0.99327,0.044118,0.966912,0.955882,0.957013,0.952846,0.985745,0.943726,0.982967,0.955882,0.002,0,0,0,0,0,65290,202557,29158,98.529412,8.049536,'Number of leaves: 70\nSize of the tree: 104\n',104,70,70
soybean,20,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.91945,0.013891,0.08868,14.442014,40.446317,262.343472,3234.940149,-2972.596677,3.857992,47.572649,-43.714657,240.570896,3.537807,91.700737,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009419,0.990581,0.073529,?,0.926471,?,?,0.966102,0.904482,?,0.926471,0.002,0,0,0,0,0,57422,202557,29158,95.588235,9.210526,'Number of leaves: 58\nSize of the tree: 90\n',90,58,58
soybean,20,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935453,0.011091,0.073763,11.531339,33.642717,262.343472,1090.122826,-827.779354,3.857992,16.031218,-12.173226,243.853691,3.586084,92.952071,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.007175,0.992825,0.058824,?,0.941176,?,?,0.988161,0.942966,?,0.941176,0.002,0,0,0,0,0,56956,202557,29158,97.058824,8.823529,'Number of leaves: 58\nSize of the tree: 89\n',89,58,58
soybean,21,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,68,1,0,98.550725,1.449275,0,0.984076,0.006863,0.041936,7.144069,19.151653,263.928858,8.230395,255.698464,3.825056,0.119281,3.705775,255.698464,3.705775,96.881586,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.985507,0.002456,0.997544,0.014493,0.986825,0.985507,0.985426,0.983608,1,1,0.994398,0.985507,0.004,0,0,0,0,0,58000,202240,29475,100,8.390542,'Number of leaves: 59\nSize of the tree: 91\n',91,59,59
soybean,21,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,62,7,0,89.855072,10.144928,0,0.888375,0.015703,0.099099,16.345949,45.260976,263.689229,4309.269216,-4045.579987,3.821583,62.453177,-58.631594,232.725909,3.372839,88.257647,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.898551,0.011798,0.988202,0.101449,?,0.898551,?,?,0.964646,0.89319,?,0.898551,0.002,0,0,0,0,0,55912,202240,29475,94.202899,8.466819,'Number of leaves: 57\nSize of the tree: 87\n',87,57,57
soybean,21,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,58,11,0,84.057971,15.942029,0,0.824994,0.018583,0.114895,19.315583,52.388482,266.159963,4326.683484,-4060.523521,3.857391,62.705558,-58.848167,227.243839,3.293389,85.378671,0.5,1,0,0,1,67,0.5,1,1,0.5,0.666667,0.701888,1,1,0.84058,0.017227,0.982773,0.15942,0.844203,0.84058,0.835609,0.823586,0.954928,0.820821,0.814499,0.84058,0.002,0,0,0,0,0,59156,202240,29475,91.304348,8.085431,'Number of leaves: 61\nSize of the tree: 93\n',93,61,61
soybean,21,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.903065,0.016013,0.094721,16.660708,43.238676,260.028133,2168.095075,-1908.066942,3.823943,31.883751,-28.059808,234.508968,3.448661,90.185999,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.014336,0.985664,0.088235,0.921946,0.911765,0.91023,0.900759,0.977043,0.916869,0.963124,0.911765,0.003,0.001,0,0,0,0,56956,202557,29158,97.058824,9.133127,'Number of leaves: 58\nSize of the tree: 89\n',89,58,58
soybean,21,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,66,2,0,97.058824,2.941176,0,0.96775,0.008528,0.055045,8.872887,25.126565,260.049745,11.494059,248.555686,3.824261,0.16903,3.655231,248.555686,3.655231,95.580054,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,0.992424,0.666667,0.970588,0.002689,0.997311,0.029412,0.976961,0.970588,0.971196,0.969668,0.999544,0.985994,0.976524,0.970588,0.002,0,0,0,0,0,63444,202557,29158,100,8.204334,'Number of leaves: 66\nSize of the tree: 101\n',101,66,66
soybean,21,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,60,8,0,88.235294,11.764706,0,0.870907,0.018388,0.109269,19.118594,49.838242,262.229177,5385.912387,-5123.68321,3.856311,79.204594,-75.348282,228.684219,3.363003,87.207771,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.882353,0.016149,0.983851,0.117647,?,0.882353,?,?,0.95379,0.858148,?,0.882353,0.002,0,0,0,0,0,60778,202557,29158,92.647059,9.287926,'Number of leaves: 63\nSize of the tree: 96\n',96,63,63
soybean,21,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.886775,0.013354,0.088021,13.88387,40.146821,262.229177,27.048598,235.18058,3.856311,0.397773,3.458538,238.408415,3.506006,90.916052,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.013905,0.986095,0.102941,?,0.897059,?,?,0.995197,0.947734,?,0.897059,0.002,0,0,0,0,0,57068,202557,29158,97.058824,8.668731,'Number of leaves: 59\nSize of the tree: 89\n',89,59,59
soybean,21,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,65,3,0,95.588235,4.411765,0,0.951613,0.010169,0.064257,10.578677,29.325722,260.977821,1085.665013,-824.687192,3.837909,15.965662,-12.127753,246.822958,3.629749,94.57622,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.004932,0.995068,0.044118,0.958824,0.955882,0.954818,0.951569,0.989709,0.958055,0.961565,0.955882,0.002,0,0,0,0,0,54178,202557,29158,98.529412,8.591331,'Number of leaves: 54\nSize of the tree: 84\n',84,54,54
soybean,21,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935377,0.012773,0.075812,13.287314,34.599012,260.977821,1089.49019,-828.512369,3.837909,16.021915,-12.184005,242.351901,3.563999,92.863026,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.008973,0.991027,0.058824,0.942647,0.941176,0.939112,0.932522,0.989309,0.957062,0.962142,0.941176,0.003,0,0,0,0,0,57534,202557,29158,98.529412,9.055728,'Number of leaves: 59\nSize of the tree: 90\n',90,59,59
soybean,21,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.88715,0.0132,0.086143,13.73179,39.313875,260.977821,2161.669471,-1900.691651,3.837909,31.789257,-27.951348,240.991612,3.543994,92.341798,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.011031,0.988969,0.102941,?,0.897059,?,?,0.980263,0.925851,?,0.897059,0.001,0,0,0,0,0,66912,202557,29158,97.058824,7.894737,'Number of leaves: 72\nSize of the tree: 107\n',107,72,72
soybean,22,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,61,8,0,88.405797,11.594203,0,0.873016,0.016998,0.100751,17.667874,45.93786,266.274258,2170.100192,-1903.825934,3.859047,31.450727,-27.59168,235.397979,3.411565,88.404332,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.884058,0.015713,0.984287,0.115942,?,0.884058,?,?,0.975215,0.909877,?,0.884058,0.002,0,0,0,0,0,60778,202240,29475,97.101449,9.153318,'Number of leaves: 63\nSize of the tree: 96\n',96,63,63
soybean,22,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,61,8,0,88.405797,11.594203,0,0.873016,0.015295,0.096367,15.912928,43.985089,265.253525,2168.381845,-1903.12832,3.844254,31.425824,-27.58157,236.635783,3.429504,89.211174,1,2,0.029851,2,0.970149,65,0,0,0.5,1,0.666667,0.696473,0.985075,0.5,0.884058,0.011274,0.988726,0.115942,0.908783,0.884058,0.883778,0.878608,0.982215,0.936225,0.885937,0.884058,0.003,0,0.015625,0,15.625,0,57422,202240,29475,97.101449,8.466819,'Number of leaves: 58\nSize of the tree: 90\n',90,58,58
soybean,22,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,61,8,0,88.405797,11.594203,0,0.872664,0.01546,0.093405,16.068605,42.586315,266.315242,3237.860229,-2971.544987,3.859641,46.925511,-43.065869,239.158821,3.46607,89.802904,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.884058,0.013909,0.986091,0.115942,?,0.884058,?,?,0.97219,0.906062,?,0.884058,0.002,0,0,0,0,0,61468,202240,29475,95.652174,8.619375,'Number of leaves: 65\nSize of the tree: 97\n',97,65,65
soybean,22,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.903111,0.012712,0.088399,13.225458,40.350421,260.16404,3233.509485,-2973.345445,3.825942,47.55161,-43.725668,237.233509,3.488728,91.186126,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.010586,0.989414,0.088235,0.922059,0.911765,0.90973,0.903348,0.973436,0.919934,0.922416,0.911765,0.003,0,0,0,0,0,64712,202557,29158,95.588235,7.739938,'Number of leaves: 69\nSize of the tree: 103\n',103,69,69
soybean,22,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,67,1,0,98.529412,1.470588,0,0.983863,0.008475,0.051943,8.818068,23.710399,260.049745,13.553809,246.495936,3.824261,0.199321,3.62494,249.156718,3.664069,95.811176,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.985294,0.002243,0.997757,0.014706,0.986765,0.985294,0.985249,0.983526,0.997757,0.979412,0.993808,0.985294,0.003,0,0.015625,0,15.625,0,56956,202557,29158,98.529412,9.055728,'Number of leaves: 58\nSize of the tree: 89\n',89,58,58
soybean,22,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.902903,0.013178,0.083918,13.708718,38.29933,260.863526,1092.288852,-831.425326,3.836228,16.063071,-12.226843,237.470367,3.492211,91.032415,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.011436,0.988564,0.088235,?,0.911765,?,?,0.987158,0.934997,?,0.911765,0.003,0,0,0,0,0,59044,202557,29158,97.058824,8.359133,'Number of leaves: 60\nSize of the tree: 93\n',93,60,60
soybean,22,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,62,6,0,91.176471,8.823529,0,0.902811,0.01409,0.08822,14.671906,40.305208,259.842793,1096.858116,-837.015323,3.821218,16.130266,-12.309049,236.285317,3.474784,90.933951,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.014044,0.985956,0.088235,?,0.911765,?,?,0.985999,0.941163,?,0.911765,0.002,0,0,0,0,0,55912,202557,29158,98.529412,9.133127,'Number of leaves: 57\nSize of the tree: 87\n',87,57,57
soybean,22,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935484,0.012486,0.079944,12.988703,36.485929,260.863526,1090.552971,-829.689445,3.836228,16.037544,-12.201315,239.946088,3.528619,91.981463,0.5,1,0,0,1,66,0.5,1,1,0.5,0.666667,0.70181,0.746212,0.514706,0.941176,0.007175,0.992825,0.058824,0.957108,0.941176,0.938936,0.938032,0.988548,0.954798,0.953885,0.941176,0.003,0,0,0,0,0,64824,202557,29158,98.529412,7.894737,'Number of leaves: 70\nSize of the tree: 103\n',103,70,70
soybean,22,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,64,4,0,94.117647,5.882353,0,0.935484,0.01286,0.077137,13.378706,35.204735,260.863526,2159.767612,-1898.904086,3.836228,31.761288,-27.92506,242.824454,3.570948,93.084862,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.008973,0.991027,0.058824,0.953676,0.941176,0.936311,0.934569,0.978564,0.941504,0.974674,0.941176,0.002,0.001,0,0,0,0,58578,202557,29158,97.058824,9.365325,'Number of leaves: 60\nSize of the tree: 92\n',92,60,60
soybean,22,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.887097,0.015739,0.096612,16.373153,44.093956,260.757564,3238.62582,-2977.868256,3.83467,47.62685,-43.79218,235.194936,3.458749,90.196783,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.015703,0.984297,0.102941,0.907353,0.897059,0.899865,0.885634,0.970588,0.905884,0.96018,0.897059,0.002,0,0.015625,0,15.625,0,58112,202557,29158,95.588235,9.055728,'Number of leaves: 60\nSize of the tree: 91\n',91,60,60
soybean,23,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,63,6,0,91.304348,8.695652,0,0.904277,0.013831,0.088441,14.388674,40.366218,265.180215,3235.388269,-2970.208054,3.843192,46.889685,-43.046494,239.746289,3.474584,90.408815,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.010126,0.989874,0.086957,?,0.913043,?,?,0.973071,0.900263,?,0.913043,0.003,0,0,0,0,0,67378,202240,29475,95.652174,8.085431,'Number of leaves: 72\nSize of the tree: 108\n',108,72,72
soybean,23,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,64,5,0,92.753623,7.246377,0,0.920671,0.01117,0.066463,11.609677,30.303264,266.200947,15.209634,250.991314,3.857985,0.220429,3.637555,251.110771,3.639287,94.331284,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.007387,0.992613,0.072464,0.943917,0.927536,0.92828,0.925598,0.997393,0.973974,0.940651,0.927536,0.002,0,0,0,0,0,60778,202240,29475,100,8.619375,'Number of leaves: 63\nSize of the tree: 96\n',96,63,63
soybean,23,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,614,69,63,6,0,91.304348,8.695652,0,0.904652,0.013522,0.081443,14.054121,37.13316,266.200947,1092.341,-826.140053,3.857985,15.831029,-11.973044,243.439967,3.528115,91.4497,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.009561,0.990439,0.086957,?,0.913043,?,?,0.988615,0.943754,?,0.913043,0.002,0,0,0,0,0,62512,202240,29475,98.550725,8.466819,'Number of leaves: 66\nSize of the tree: 99\n',99,66,66
soybean,23,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,65,3,0,95.588235,4.411765,0,0.95159,0.01236,0.072651,12.859606,33.163039,260.049745,1088.493847,-828.444102,3.824261,16.007262,-12.183002,242.624287,3.568004,93.299183,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.955882,0.00673,0.99327,0.044118,0.955515,0.955882,0.954972,0.94875,0.990653,0.966855,0.981099,0.955882,0.002,0,0,0,0,0,58578,202557,29158,98.529412,9.442724,'Number of leaves: 60\nSize of the tree: 92\n',92,60,60
soybean,23,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,61,7,0,89.705882,10.294118,0,0.886855,0.014966,0.093699,15.571599,42.770605,260.049745,2168.506734,-1908.456989,3.824261,31.889805,-28.065544,235.010498,3.456037,90.371362,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.015703,0.984297,0.102941,0.904044,0.897059,0.89718,0.884199,0.973966,0.902046,0.942438,0.897059,0.003,0,0.015625,0,15.625,0,56956,202557,29158,97.058824,8.900929,'Number of leaves: 58\nSize of the tree: 89\n',89,58,58
soybean,23,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919489,0.013473,0.084244,14.016413,38.449407,260.757564,2163.127626,-1902.370061,3.83467,31.8107,-27.97603,240.034881,3.529925,92.052893,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.009419,0.990581,0.073529,0.932041,0.926471,0.923529,0.916957,0.977207,0.915969,0.961404,0.926471,0.002,0,0,0,0,0,51512,202557,29158,97.058824,8.74613,'Number of leaves: 51\nSize of the tree: 79\n',79,51,51
soybean,23,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,58,10,0,85.294118,14.705882,0,0.838172,0.017989,0.111044,18.713018,50.678251,260.977821,4315.759259,-4054.781438,3.837909,63.467048,-59.629139,220.700929,3.245602,84.566929,0.5,1,0,0,1,66,0.5,1,1,0.5,0.666667,0.70181,0.746212,0.514706,0.852941,0.018611,0.981389,0.147059,?,0.852941,?,?,0.959183,0.858876,?,0.852941,0.002,0,0,0,0,0,65756,202557,29158,94.117647,8.049536,'Number of leaves: 70\nSize of the tree: 105\n',105,70,70
soybean,23,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919202,0.014123,0.090378,14.691922,41.246401,260.977821,2168.932752,-1907.954931,3.837909,31.89607,-28.058161,235.28074,3.460011,90.153539,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,0.992424,0.666667,0.926471,0.009419,0.990581,0.073529,?,0.926471,?,?,0.978621,0.90329,?,0.926471,0.002,0,0,0,0,0,57422,202557,29158,95.588235,9.133127,'Number of leaves: 58\nSize of the tree: 90\n',90,58,58
soybean,23,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20240420.1606,615,68,63,5,0,92.647059,7.352941,0,0.919565,0.011493,0.074498,11.956236,34.001067,260.936836,1087.55063,-826.613794,3.837306,15.993392,-12.156085,244.220514,3.591478,93.593728,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.006014,0.993986,0.073529,?,0.926471,?,?,0.991072,0.969481,?,0.926471,0.003,0,0,0,0,0,64712,202557,29158,98.529412,8.359133,'Number of leaves: 69\nSize of the tree: 103\n',103,69,69
