company,company size,location,technology,seniority,salary employment min,salary employment max,salary b2b min,salary b2b max,year,month
CSHARK sp. z o.o.,,Remote,C#,senior,,,16800.0,27000.0,2024,03
CSHARK sp. z o.o.,,Remote,C#,senior,,,18500.0,25000.0,2024,03
Happy Team,100.0,Remote,C#,junior,,,5000.0,9000.0,2024,03
ITHOUSE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Python,senior,,,21000.0,25200.0,2024,03
Macopedia,100.0,Remote,PHP,mid,,,12000.0,20000.0,2024,03
DIGITALFIRST.AI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,senior,,,12000.0,20000.0,2024,03
DIGITALFIRST.AI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Kraków,JavaScript,senior,,,12000.0,20000.0,2024,03
DIGITALFIRST.AI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,mid,,,13000.0,17000.0,2024,03
DIGITALFIRST.AI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Kraków,JavaScript,mid,,,13000.0,17000.0,2024,03
DIGITALFIRST.AI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,mid,,,15000.0,22000.0,2024,03
DIGITALFIRST.AI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Kraków,JavaScript,mid,,,15000.0,22000.0,2024,03
ProSequentia Sp. z o.o.,,Remote,Java,senior,15000.0,22000.0,20000.0,27000.0,2024,03
ProSequentia Sp. z o.o.,,Warszawa,Java,senior,15000.0,22000.0,20000.0,27000.0,2024,03
ASTEK Polska,1000.0,Warszawa,Java,senior,,,16800.0,23520.0,2024,03
ASTEK Polska,1000.0,Warszawa,C#,senior,,,20160.0,25200.0,2024,03
Be in IT,,Remote,Java,senior,,,11760.0,15120.0,2024,03
ANTHILLO SOLUTIONS sp. z o.o.,,Warszawa,Java,mid,,,8000.0,14000.0,2024,03
Consult Red,100.0,Warszawa,Java,senior,,,26880.0,33600.0,2024,03
Consult Red,100.0,Warszawa,Java,mid,,,23520.0,28560.0,2024,03
1dea Kośnik Sp. k.,,Remote,Golang,senior,,,23520.0,26880.0,2024,03
1dea Kośnik Sp. k.,,Kraków,Golang,senior,,,23520.0,26880.0,2024,03
DAFTMOBILE,,Remote,Mobile,mid,,,8000.0,15000.0,2024,03
DAFTMOBILE,,Warszawa,Mobile,mid,,,8000.0,15000.0,2024,03
1dea Kośnik Sp. k.,,Warszawa,Golang,senior,,,23520.0,26880.0,2024,03
Scalo,1000.0,Warszawa,C#,mid,,,20160.0,25200.0,2024,03
7N,1000.0,Remote,Java,senior,,,23520.0,26880.0,2024,03
dmTECH Polska,1000.0,Remote,Java,senior,16000.0,21000.0,21840.0,28896.0,2024,03
Consdata S.A.,100.0,Poznań,Java,senior,14900.0,20590.0,19680.0,27220.0,2024,03
Consdata S.A.,100.0,Poznań,Java,mid,11300.0,15900.0,14950.0,21000.0,2024,03
Connectis,100.0,Warszawa,Mobile,senior,,,23000.0,30000.0,2024,03
Scalo,1000.0,Remote,JavaScript,expert,,,26880.0,28560.0,2024,03
Connectis,100.0,Warszawa,JavaScript,senior,,,25000.0,30000.0,2024,03
MIND YOUR SOFT sp. z o.o.,,Wrocław,PHP,senior,8000.0,12000.0,,,2024,03
Mindbox,100.0,Kraków,JavaScript,senior,,,29400.0,33600.0,2024,03
Ligo Headhunters,100.0,Warszawa,C/C++,expert,,,32460.0,47600.0,2024,03
Amsterdam Standard,100.0,Kraków,Python,senior,,,16000.0,22000.0,2024,03
Dr Poket Poland Sp. z o.o.,,Gdańsk,JavaScript,mid,,,9000.0,14000.0,2024,03
PEOPLE TRUST SP. Z O.O.,100.0,Warszawa,Java,mid,,,22500.0,26200.0,2024,03
PEOPLE TRUST SP. Z O.O.,100.0,Remote,Java,senior,,,26500.0,33400.0,2024,03
PEOPLE TRUST SP. Z O.O.,100.0,Remote,Java,senior,,,24850.0,32100.0,2024,03
PEOPLE TRUST SP. Z O.O.,100.0,Warszawa,Java,senior,,,24850.0,32100.0,2024,03
PEOPLE TRUST SP. Z O.O.,100.0,Remote,JavaScript,mid,,,18400.0,22650.0,2024,03
EXPINIT & KAMELAK SPÓŁKA JAWNA,,Remote,Java,senior,,,20800.0,28800.0,2024,03
Scalo,1000.0,Remote,Python,senior,,,26880.0,28560.0,2024,03
Apzumi,10.0,Poznań,Java,senior,,,17000.0,25000.0,2024,03
VIDIS SA,,Wrocław,PHP,mid,6000.0,9000.0,,,2024,03
Kyotu Technology,10.0,Remote,JavaScript,senior,,,20160.0,28560.0,2024,03
Kyotu Technology,10.0,Wrocław,JavaScript,senior,,,20160.0,28560.0,2024,03
ITFS sp. z o.o.,,Remote,Java,senior,,,26880.0,31920.0,2024,03
Kyotu Technology,10.0,Remote,Java,senior,,,21840.0,31920.0,2024,03
emagine sp. z o.o,,Remote,JavaScript,senior,,,23520.0,28560.0,2024,03
Winged IT,100.0,Remote,Mobile,senior,,,26880.0,30744.0,2024,03
Mindbox,100.0,Remote,Java,senior,,,25200.0,32550.0,2024,03
Mindbox,100.0,Warszawa,Java,senior,,,25200.0,32550.0,2024,03
ROBOTEC.AI sp. z o.o.,,Remote,C/C++,mid,,,12500.0,18000.0,2024,03
Savills Sp. z o. o.,,Remote,C#,senior,18000.0,20000.0,20000.0,22000.0,2024,03
Savills Sp. z o. o.,,Warszawa,C#,senior,18000.0,20000.0,20000.0,22000.0,2024,03
Comernal Software Sp. z o.o.,10.0,Katowice,C/C++,senior,22000.0,30000.0,30000.0,38000.0,2024,03
SAIO S.A.,,Remote,C#,mid,,,8000.0,11000.0,2024,03
SAIO S.A.,,Warszawa,C#,mid,,,8000.0,11000.0,2024,03
Allegro,1000.0,Warszawa,C#,senior,12300.0,23200.0,,,2024,03
Comernal Software Sp. z o.o.,10.0,Katowice,JavaScript,senior,20000.0,28000.0,28000.0,35500.0,2024,03
Comernal Software Sp. z o.o.,10.0,Remote,C/C++,senior,20000.0,28000.0,29000.0,36000.0,2024,03
Comernal Software Sp. z o.o.,10.0,Remote,Java,senior,20000.0,29000.0,29000.0,37000.0,2024,03
Innovation Software,,Remote,PHP,mid,,,10000.0,15000.0,2024,03
Statica,10.0,Remote,C/C++,senior,12000.0,21000.0,15000.0,27000.0,2024,03
Statica,10.0,Kraków,C/C++,senior,12000.0,21000.0,15000.0,27000.0,2024,03
Innovation Software,,Remote,PHP,junior,,,7000.0,9000.0,2024,03
ITHOUSE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,senior,,,17000.0,22000.0,2024,03
XTB,100.0,Remote,Java,mid,14000.0,20000.0,14000.0,20000.0,2024,03
Connectis,100.0,Warszawa,JavaScript,senior,,,28000.0,33000.0,2024,03
NESS SOLUTION sp. z o.o.,,Remote,JavaScript,mid,,,15120.0,21000.0,2024,03
Scalo,1000.0,Remote,C#,mid,,,21840.0,23520.0,2024,03
CLEENG sp. z o.o.,,Remote,JavaScript,senior,17500.0,25500.0,19000.0,27500.0,2024,03
SOFTSWISS,1000.0,Remote,Golang,senior,13900.0,20000.0,,,2024,03
SOFTSWISS,1000.0,Warszawa,Golang,senior,13900.0,20000.0,,,2024,03
Scalo,1000.0,Warszawa,Python,mid,,,16800.0,21840.0,2024,03
ER Group,,Gdańsk,PHP,mid,14000.0,15000.0,15000.0,17000.0,2024,03
ROBOTEC.AI sp. z o.o.,,Remote,C/C++,senior,,,18000.0,25000.0,2024,03
"\NXM\"" sp. z o.o.""",,Remote,C#,mid,,,15120.0,18480.0,2024,03
"\NXM\"" sp. z o.o.""",,Wrocław,C#,mid,,,15120.0,18480.0,2024,03
VOLT TECHNOLOGIES sp. z o.o.,,Warszawa,PHP,senior,17600.0,22400.0,20500.0,26000.0,2024,03
Connectis,100.0,Remote,JavaScript,senior,,,22000.0,26000.0,2024,03
Connectis,100.0,Warszawa,JavaScript,senior,,,22000.0,26000.0,2024,03
Connectis,100.0,Warszawa,Python,senior,,,24000.0,28000.0,2024,03
Connectis,100.0,Remote,C#,mid,,,20000.0,22000.0,2024,03
Connectis,100.0,Warszawa,Kotlin,senior,,,18000.0,24000.0,2024,03
best HR and PM solutions AT,,Remote,Java,senior,,,20000.0,30000.0,2024,03
7N,1000.0,Remote,Python,senior,,,23520.0,28560.0,2024,03
7N,1000.0,Warszawa,Python,senior,,,23520.0,28560.0,2024,03
ING Bank Śląski,10000.0,Katowice,Java,senior,9600.0,22000.0,,,2024,03
Be in IT,,Warszawa,Java,senior,,,23520.0,26880.0,2024,03
EFENDI,10.0,Warszawa,JavaScript,mid,,,6000.0,10000.0,2024,03
Scalo,1000.0,Katowice,C#,mid,,,25200.0,25200.0,2024,03
JellyTech,10.0,Remote,Java,expert,,,23000.0,29000.0,2024,03
SALES HR,,Kraków,Python,senior,,,12000.0,16000.0,2024,03
"Swivl, Inc.",,Remote,C/C++,senior,,,25000.0,32000.0,2024,03
"Swivl, Inc.",,Remote,Mobile,senior,,,25000.0,32000.0,2024,03
Edge One Solutions Sp. z o.o.,,Warszawa,Python,mid,,,18480.0,23520.0,2024,03
Edge One Solutions Sp. z o.o.,,Warszawa,C/C++,mid,,,20160.0,23520.0,2024,03
Edge One Solutions Sp. z o.o.,,Warszawa,C/C++,senior,,,23520.0,26880.0,2024,03
DevsData LLC,10.0,Remote,C#,senior,,,37980.0,40400.0,2024,03
Shiji Poland,100.0,Remote,JavaScript,expert,15000.0,20000.0,18480.0,21840.0,2024,03
EMPLO sp. z o.o.,,Remote,C#,junior,,,5000.0,10000.0,2024,03
EMPLO sp. z o.o.,,Warszawa,C#,junior,,,5000.0,10000.0,2024,03
Leon Software Sp. z o.o. sp. j.,,Remote,PHP,mid,,,20000.0,24000.0,2024,03
Leon Software Sp. z o.o. sp. j.,,Warszawa,PHP,mid,,,20000.0,24000.0,2024,03
ITFS sp. z o.o.,,Warszawa,Java,senior,,,21840.0,25200.0,2024,03
HROBOTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Python,mid,10000.0,11400.0,,,2024,03
HROBOTS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,senior,14000.0,18000.0,,,2024,03
NATEK POLAND,,Remote,Java,mid,16500.0,24000.0,,,2024,03
NATEK POLAND,,Warszawa,Java,mid,16500.0,24000.0,,,2024,03
NATEK POLAND,,Remote,JavaScript,senior,18500.0,21000.0,24200.0,27600.0,2024,03
NATEK POLAND,,Poznań,JavaScript,senior,18500.0,21000.0,24200.0,27600.0,2024,03
COGNIZANT,,Gdańsk,Java,mid,10000.0,14500.0,,,2024,03
Winged IT,100.0,Warszawa,Java,senior,,,25200.0,29064.0,2024,03
HiQo Solutions,100.0,Remote,C/C++,senior,14000.0,26000.0,16000.0,30000.0,2024,03
SHIMI sp. z o.o.,,Remote,Java,senior,,,23520.0,28560.0,2024,03
Mindbox,100.0,Kraków,Java,senior,,,26880.0,33600.0,2024,03
Dormax Blinds sp. z o.o.,,Warszawa,C#,mid,5000.0,8000.0,,,2024,03
STEPWISE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Kotlin,senior,,,20000.0,27000.0,2024,03
STEPWISE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,Kotlin,senior,,,20000.0,27000.0,2024,03
Sokrates-software,,Remote,JavaScript,senior,,,10000.0,15000.0,2024,03
SQUARE ONE RESOURCES sp. z o.o.,,Remote,JavaScript,senior,,,25200.0,28560.0,2024,03
SQUARE ONE RESOURCES sp. z o.o.,,Warszawa,JavaScript,senior,,,25200.0,28560.0,2024,03
SQUARE ONE RESOURCES sp. z o.o.,,Remote,C#,mid,,,21840.0,26880.0,2024,03
SQUARE ONE RESOURCES sp. z o.o.,,Warszawa,C#,mid,,,21840.0,26880.0,2024,03
ITFS sp. z o.o.,,Warszawa,Java,mid,,,16800.0,19320.0,2024,03
Kyotu Technology,10.0,Wrocław,C/C++,mid,,,16800.0,25200.0,2024,03
Politechnika Łódzka,,Łódź,Java,mid,6000.0,10000.0,,,2024,03
JellyTech,10.0,Remote,JavaScript,expert,,,23000.0,29000.0,2024,03
Dietly.pl - MasterLife Solutions sp. z o. o.,,Remote,JavaScript,mid,,,13500.0,16500.0,2024,03
Dietly.pl - MasterLife Solutions sp. z o. o.,,Gdańsk,JavaScript,mid,,,13500.0,16500.0,2024,03
CHABRE IT SERVICES,,Remote,Python,mid,,,18480.0,18480.0,2024,03
CHABRE IT SERVICES,,Warszawa,Python,mid,,,18480.0,18480.0,2024,03
CodeTwo,,Remote,JavaScript,mid,10000.0,17000.0,10000.0,17000.0,2024,03
CodeTwo,,Wrocław,JavaScript,mid,10000.0,17000.0,10000.0,17000.0,2024,03
JellyTech,10.0,Warszawa,Scala,senior,,,20000.0,24300.0,2024,03
CodeTwo,,Remote,C#,mid,10000.0,17000.0,10000.0,17000.0,2024,03
CodeTwo,,Wrocław,C#,mid,10000.0,17000.0,10000.0,17000.0,2024,03
Strive Sp. z o.o.,,Gdańsk,Java,senior,10000.0,16000.0,12000.0,20000.0,2024,03
Metrosoft Polska Sp. z o. o.,,Kraków,Java,senior,17000.0,27000.0,20000.0,30000.0,2024,03
Scalo,1000.0,Warszawa,Java,senior,,,30240.0,35280.0,2024,03
Prime Engineering Poland,1000.0,Warszawa,C#,senior,,,18000.0,22000.0,2024,03
LEGALZOOM POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Kraków,JavaScript,senior,20000.0,30000.0,20000.0,30000.0,2024,03
Apius Technologies SA,,Warszawa,Python,junior,,,7000.0,11000.0,2024,03
Cyclad,100.0,Warszawa,Java,senior,,,25200.0,26880.0,2024,03
WEBCON Sp. z o.o.,,Kraków,C#,senior,8000.0,18000.0,8000.0,18000.0,2024,03
ANDEA SOLUTIONS sp. z o.o.,,Kraków,C#,mid,,,14280.0,23520.0,2024,03
Mindbox,100.0,Warszawa,Java,senior,,,29400.0,37800.0,2024,03
Blue Bolt,,Remote,Mobile,junior,5000.0,7000.0,6000.0,8500.0,2024,03
Blue Bolt,,Warszawa,Mobile,junior,5000.0,7000.0,6000.0,8500.0,2024,03
Blue Bolt,,Warszawa,JavaScript,senior,15000.0,21000.0,,,2024,03
DevsData LLC,10.0,Remote,Java,senior,,,26670.0,33530.0,2024,03
DevsData LLC,10.0,Remote,JavaScript,senior,,,21820.0,28280.0,2024,03
DevsData LLC,10.0,Remote,C#,mid,,,20200.0,27070.0,2024,03
SMOKED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,mid,7000.0,15000.0,5000.0,10500.0,2024,03
SMOKED SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,JavaScript,mid,7000.0,15000.0,5000.0,10500.0,2024,03
Inspeerity,100.0,Warszawa,PHP,senior,,,16000.0,25000.0,2024,03
Cyclad,100.0,Gdańsk,Java,expert,19000.0,25000.0,24000.0,34000.0,2024,03
Cyclad,100.0,Warszawa,Java,senior,,,21840.0,25200.0,2024,03
ITFS sp. z o.o.,,Remote,JavaScript,senior,,,21840.0,26880.0,2024,03
PROGNETICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,C#,mid,,,13440.0,20160.0,2024,03
PROGNETICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,C#,mid,,,13440.0,20160.0,2024,03
PROGNETICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,C#,senior,,,21000.0,25200.0,2024,03
PROGNETICS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Warszawa,C#,senior,,,21000.0,25200.0,2024,03
DELTOLOGIC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Poznań,JavaScript,mid,,,10000.0,18000.0,2024,03
STERMEDIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,JavaScript,senior,,,13000.0,20000.0,2024,03
STERMEDIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Wrocław,JavaScript,senior,,,13000.0,20000.0,2024,03
STERMEDIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Remote,Python,senior,,,15000.0,17500.0,2024,03
STERMEDIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,,Wrocław,Python,senior,,,15000.0,17500.0,2024,03
COLLECTIVEHR NEUBAUER ZALEWSKI SPÓŁKA JAWNA,,Kraków,C#,senior,16000.0,26000.0,,,2024,03
COLLECTIVEHR NEUBAUER ZALEWSKI SPÓŁKA JAWNA,,Kraków,JavaScript,mid,16000.0,20000.0,,,2024,03
Medius Poland Sp. z o.o,,Remote,C#,mid,15000.0,21000.0,16000.0,22000.0,2024,03
Medius Poland Sp. z o.o,,Kraków,C#,mid,15000.0,21000.0,16000.0,22000.0,2024,03
emagine sp. z o.o,,Warszawa,C#,senior,,,28560.0,31920.0,2024,03
Medius Poland Sp. z o.o,,Kraków,C#,senior,15000.0,21000.0,16000.0,22000.0,2024,03
PwC,,Warszawa,JavaScript,senior,18000.0,23000.0,18000.0,23000.0,2024,03
Cyclad,100.0,Warszawa,Scala,senior,,,21000.0,21000.0,2024,03
Ework Group,10.0,Warszawa,JavaScript,senior,,,25200.0,30240.0,2024,03
Ework Group,10.0,Warszawa,Java,mid,,,25200.0,28560.0,2024,03
STX Next,1000.0,Remote,JavaScript,senior,,,16800.0,25200.0,2024,03
ITFS sp. z o.o.,,Remote,Kotlin,senior,,,18000.0,22000.0,2024,03
dmTECH Polska,1000.0,Remote,Python,senior,14500.0,19500.0,20160.0,26880.0,2024,03
PwC,,Remote,C#,senior,12400.0,19600.0,,,2024,03
LINGUA HOUSE sp. z o.o.,,Remote,JavaScript,mid,,,13000.0,18000.0,2024,03
LINGUA HOUSE sp. z o.o.,,Kraków,JavaScript,mid,,,13000.0,18000.0,2024,03
Vector Software Group,,Remote,C#,junior,6500.0,9000.0,8000.0,10000.0,2024,03
Vector Software Group,,Kraków,C#,junior,6500.0,9000.0,8000.0,10000.0,2024,03
Vector Software Group,,Remote,C#,mid,9000.0,15000.0,10000.0,18000.0,2024,03
Vector Software Group,,Kraków,C#,mid,9000.0,15000.0,10000.0,18000.0,2024,03
ANGRY NERDS,,Remote,PHP,senior,,,15000.0,21000.0,2024,03
Mindbox,100.0,Warszawa,JavaScript,mid,18000.0,18000.0,,,2024,03
N7 Mobile Sp. z o.o.,10.0,Warszawa,Mobile,mid,15000.0,20000.0,16000.0,25000.0,2024,03
N7 Mobile Sp. z o.o.,10.0,Warszawa,Mobile,senior,,,17000.0,26800.0,2024,03
Upside Lab sp. z o.o.,,Remote,Ruby,senior,,,12400.0,25900.0,2024,03
Upside Lab sp. z o.o.,,Kraków,Ruby,senior,,,12400.0,25900.0,2024,03
COLLECTIVEHR NEUBAUER ZALEWSKI SPÓŁKA JAWNA,,Kraków,C/C++,mid,16000.0,20000.0,,,2024,03
XBERRY sp. z o.o.,,Remote,Python,mid,,,20160.0,25200.0,2024,03
XBERRY sp. z o.o.,,Wrocław,Python,mid,,,20160.0,25200.0,2024,03
XBERRY sp. z o.o.,,Remote,JavaScript,mid,,,16800.0,21840.0,2024,03
XBERRY sp. z o.o.,,Wrocław,JavaScript,mid,,,16800.0,21840.0,2024,03
Scalo,1000.0,Remote,JavaScript,mid,,,20160.0,25200.0,2024,03
XBERRY sp. z o.o.,,Remote,C/C++,mid,,,16800.0,25200.0,2024,03
XBERRY sp. z o.o.,,Wrocław,C/C++,mid,,,16800.0,25200.0,2024,03
XBERRY sp. z o.o.,,Remote,Mobile,mid,,,16800.0,26880.0,2024,03
XBERRY sp. z o.o.,,Wrocław,Mobile,mid,,,16800.0,26880.0,2024,03
BCF Software Sp. z o.o.,,Warszawa,Java,senior,,,16800.0,20160.0,2024,03
BCF Software Sp. z o.o.,,Warszawa,Scala,senior,,,16800.0,20160.0,2024,03
Tronel Sp. z o.o.,,Kraków,C#,mid,11000.0,16000.0,13200.0,19200.0,2024,03
SPORT INCREASE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ S&P SPÓŁKA JAWNA,,Remote,PHP,mid,,,10000.0,20000.0,2024,03
SPORT INCREASE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ S&P SPÓŁKA JAWNA,,Łódź,PHP,mid,,,10000.0,20000.0,2024,03
Team Connect Sp. z o.o.,100.0,Wrocław,C#,mid,,,16800.0,20160.0,2024,03
SmartRecruiters INC,100.0,Remote,JavaScript,mid,10000.0,16000.0,,,2024,03
Vazco,10.0,Remote,JavaScript,mid,10000.0,15000.0,12000.0,18000.0,2024,03
1dea Kośnik Sp. k.,,Remote,Mobile,senior,,,30240.0,33600.0,2024,03
1dea Kośnik Sp. k.,,Remote,Python,senior,,,31920.0,35280.0,2024,03
1dea Kośnik Sp. k.,,Remote,JavaScript,senior,,,19320.0,22680.0,2024,03
Crestt,100.0,Warszawa,C/C++,mid,10000.0,15000.0,13440.0,20160.0,2024,03
PBS IT spółka z ograniczoną odpowiedzialnością,,Remote,JavaScript,senior,13000.0,16000.0,16000.0,19000.0,2024,03
PBS IT spółka z ograniczoną odpowiedzialnością,,Katowice,JavaScript,senior,13000.0,16000.0,16000.0,19000.0,2024,03
4IT Solutions,10.0,Warszawa,Java,mid,,,15120.0,18480.0,2024,03
BCF Software Sp. z o.o.,,Remote,Python,expert,,,16800.0,20160.0,2024,03
BCF Software Sp. z o.o.,,Wrocław,JavaScript,expert,,,20160.0,23520.0,2024,03
platformaerp.com,,Łódź,JavaScript,mid,6000.0,10000.0,,,2024,03
LITE E-COMMERCE sp. z o.o.,,Remote,JavaScript,mid,,,20000.0,24000.0,2024,03
LITE E-COMMERCE sp. z o.o.,,Warszawa,JavaScript,mid,,,20000.0,24000.0,2024,03
LITE E-COMMERCE sp. z o.o.,,Remote,JavaScript,senior,,,24000.0,28000.0,2024,03
LITE E-COMMERCE sp. z o.o.,,Warszawa,JavaScript,senior,,,24000.0,28000.0,2024,03
LITE E-COMMERCE sp. z o.o.,,Remote,JavaScript,senior,,,22000.0,28000.0,2024,03
LITE E-COMMERCE sp. z o.o.,,Warszawa,JavaScript,senior,,,22000.0,28000.0,2024,03
LITE E-COMMERCE sp. z o.o.,,Warszawa,Mobile,senior,,,24000.0,30000.0,2024,03
Softwarely,10.0,Remote,JavaScript,mid,,,16800.0,20160.0,2024,03
InfiniteProgress,,Wrocław,Java,mid,,,13000.0,18000.0,2024,03
InfiniteProgress,,Wrocław,Java,junior,,,5000.0,10000.0,2024,03
PBS IT spółka z ograniczoną odpowiedzialnością,,Remote,PHP,senior,9000.0,12000.0,13000.0,16000.0,2024,03
PBS IT spółka z ograniczoną odpowiedzialnością,,Katowice,PHP,senior,9000.0,12000.0,13000.0,16000.0,2024,03
Branchspace,10.0,Kraków,Java,senior,,,20000.0,26000.0,2024,03
Centralne Biuro Antykorupcyjne,,Warszawa,C#,junior,6200.0,6900.0,,,2024,03
TotalDEVs sp. z o. o.,,Warszawa,Java,senior,,,13000.0,24000.0,2024,03
Commoditech,,Remote,JavaScript,mid,,,12000.0,12000.0,2024,03
KT-24 sp. z o.o.,,Poznań,Java,mid,9784.0,17120.0,,,2024,03
Winged IT,100.0,Warszawa,Mobile,senior,,,26000.0,31200.0,2024,03
Prime Engineering Poland,1000.0,Remote,Java,mid,,,22000.0,26000.0,2024,03
Prime Engineering Poland,1000.0,Warszawa,Java,mid,,,22000.0,26000.0,2024,03
Winged IT,100.0,Warszawa,Mobile,senior,,,23520.0,32760.0,2024,03
Knowit Poland Sp. z o.o.,100.0,Remote,C/C++,senior,11000.0,16000.0,13440.0,20160.0,2024,03
Knowit Poland Sp. z o.o.,100.0,Łódź,C/C++,senior,11000.0,16000.0,13440.0,20160.0,2024,03
BCF Software Sp. z o.o.,,Wrocław,Golang,senior,,,16800.0,20160.0,2024,03
FINDEV POLAND sp. z o.o.,,Remote,Python,mid,15255.0,20488.0,18314.0,20403.0,2024,03
FINDEV POLAND sp. z o.o.,,Kraków,Python,mid,15255.0,20488.0,18314.0,20403.0,2024,03
Aebi Schmidt Polska Sp. z o.o,,Katowice,C#,mid,15000.0,19500.0,,,2024,03
IT CONNECT Sp. z o.o. Sp. k.,,Warszawa,Java,mid,,,11000.0,14000.0,2024,03
LEOCODE Sp. z o.o.,,Remote,JavaScript,mid,,,16800.0,25200.0,2024,03
LEOCODE Sp. z o.o.,,Remote,JavaScript,mid,,,15120.0,23520.0,2024,03
j-labs,100.0,Kraków,Java,senior,,,23520.0,30240.0,2024,03
Medius Poland Sp. z o.o,,Kraków,Python,senior,15000.0,21000.0,16000.0,22000.0,2024,03
Mindpal,10.0,Remote,Python,senior,,,8000.0,16000.0,2024,03
Zone IT,10.0,Remote,Python,mid,,,12000.0,20000.0,2024,03
Zone IT,10.0,Wrocław,Python,mid,,,12000.0,20000.0,2024,03
Zone IT,10.0,Wrocław,C#,mid,10000.0,18000.0,12000.0,20000.0,2024,03
Zone IT,10.0,Wrocław,JavaScript,mid,12000.0,18000.0,12000.0,20000.0,2024,03
Zone IT,10.0,Wrocław,C/C++,mid,12000.0,18000.0,12000.0,20000.0,2024,03
Zone IT,10.0,Wrocław,Java,mid,12000.0,18000.0,12000.0,20000.0,2024,03
AVSystem,100.0,Kraków,Java,senior,17000.0,25500.0,20000.0,30000.0,2024,03
JellyTech,10.0,Gdańsk,Scala,senior,,,20000.0,24300.0,2024,03
JellyTech,10.0,Remote,Python,expert,,,18000.0,21000.0,2024,03
JellyTech,10.0,Remote,Python,senior,,,18000.0,23500.0,2024,03
GETINDATA POLAND sp. z o.o.,,Remote,Python,senior,,,25200.0,33600.0,2024,03
ITFS sp. z o.o.,,Remote,Java,senior,,,25200.0,28560.0,2024,03
WEALTHARC sp. z o.o.,,Remote,Python,mid,,,10000.0,13000.0,2024,03
ROBOTEC.AI sp. z o.o.,,Warszawa,Python,mid,,,23000.0,23000.0,2024,03
Ramp Network sp.z o.o.,,Remote,Python,mid,10000.0,16000.0,,,2024,03
Elitmind Sp. z o.o.,100.0,Remote,Python,mid,,,13944.0,19992.0,2024,03
ITFS sp. z o.o.,,Warszawa,JavaScript,senior,,,16800.0,28560.0,2024,03
ITFS sp. z o.o.,,Remote,PHP,mid,,,13440.0,25200.0,2024,03
Connectis,100.0,Remote,Python,mid,,,16000.0,20000.0,2024,03
Connectis,100.0,Remote,Python,senior,,,25000.0,29000.0,2024,03
Scalo,1000.0,Warszawa,Java,mid,,,18480.0,23520.0,2024,03
emagine sp. z o.o,,Gdańsk,Python,expert,,,26880.0,26880.0,2024,03
emagine sp. z o.o,,Warszawa,Python,expert,,,26880.0,26880.0,2024,03
dmTECH Polska,1000.0,Remote,Python,senior,10800.0,21000.0,15120.0,28896.0,2024,03
SQUARE ONE RESOURCES sp. z o.o.,,Remote,PHP,mid,14000.0,20000.0,,,2024,03
PwC,,Wrocław,JavaScript,senior,18000.0,23000.0,18000.0,23000.0,2024,03
ITFS sp. z o.o.,,Remote,C#,senior,,,18480.0,21840.0,2024,03
ITFS sp. z o.o.,,Remote,JavaScript,senior,,,16800.0,21000.0,2024,03
7N,1000.0,Remote,Python,expert,,,30240.0,35280.0,2024,03
